,Unnamed: 0,Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,CPI,Unemployment,Type,Size (sq ft),Promotion1_imputed,Promotion2_imputed,Promotion3_imputed,Promotion4_imputed,Promotion5_imputed,CPI_imputed,Weekly_Sales_imputed
14812,14812,28,24,2011-12-23,15811.14,False,45.4,3.5410000000000004,2135.31,1.53,752.34,499.0,5674.11,129.98454840000002,12.89,A,206302,3782.549226435712,3141.0336609550914,10024.060031607052,1146.4162500987907,7767.039910826782,164.3849415554769,-455.4756551006958
5382,5382,25,79,2010-02-12,7620.84,True,19.64,2.773,0.0,0.0,0.0,0.0,0.0,204.3857472,8.187000000000001,B,128107,-148.92413601053158,-114.98803303062346,938.4520812047188,-252.00476035356314,502.31918829195433,147.1325970666392,4972.415693222889
28873,28873,41,54,2010-03-26,133.0,False,32.3,2.717,0.0,0.0,0.0,0.0,0.0,189.7195417,7.541,A,196321,-32.58667405959886,-637.8862756439153,1052.8925744530318,44.861503648513015,323.66228116773163,158.42124244114373,-4347.783725786729
45073,45073,37,8,2010-03-12,15769.74,False,61.96,2.667,0.0,0.0,0.0,0.0,0.0,210.1413607,8.554,C,39910,-139.4448140532959,1664.8870851288295,352.2106025527565,197.2664992818765,349.41482719324927,199.49603680235725,16916.285487708585
29745,29745,12,21,2012-08-10,4436.19,False,95.91,3.811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.925999999999998,B,112238,10134.185434638312,2344.107125163569,-132.37123134101586,6915.164752708935,4297.67773968192,126.00244603242966,30109.764358851775
72241,72241,30,85,2010-05-28,71.54,False,80.94,2.759,0.0,0.0,0.0,0.0,0.0,210.5552301,8.2,C,42988,318.39565712553167,863.5418739173073,-4.8654921331011565,-28.043681288232627,45.515300456197565,177.51875209626115,-3552.9240673052554
67367,67367,29,60,2011-06-10,237.6,False,69.53,3.924,0.0,0.0,0.0,0.0,0.0,134.94254840000002,9.966,B,93638,224.40691027060168,-816.7870856010053,1102.244054225804,-92.13611579560872,106.69843672277351,152.67710236616608,22005.48162040326
82083,82083,12,67,2010-08-13,4356.46,False,87.01,3.159,0.0,0.0,0.0,0.0,0.0,126.064,14.18,B,112238,557.3862706165496,-662.0927739332351,-596.7752613633837,36.51953222089719,-77.96374881029328,142.20548719218215,-12269.30546660949
46938,46938,5,95,2010-05-07,20478.75,False,71.53,2.835,0.0,0.0,0.0,0.0,0.0,210.8896556,6.465,B,34875,160.95774191698817,1382.569602108573,347.44399611729943,-84.32095188304173,-9.672600512845976,159.52203934872048,11589.693118375812
84174,84174,4,11,2012-02-10,24798.34,True,33.0,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.38490320000002,4.607,A,205863,13472.716103752795,6230.1351711808775,773.9589439155639,9588.48552275947,7595.352420797329,171.60322040342973,15586.169116082656
10113,10113,18,28,2010-08-27,865.4,False,67.05,2.77,0.0,0.0,0.0,0.0,0.0,132.6932258,9.342,B,120653,-27.584040209771967,515.2720635160902,-335.5922268011241,5.753833851978924,157.094267129429,178.00970220452575,2864.7461621737257
17687,17687,2,18,2011-12-09,56172.54,False,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,A,202307,5143.0558340490725,16149.775571220414,148.92145654696682,4169.188949922092,13294.114570252175,195.45653934681545,69542.3481250135
16112,16112,18,5,2011-02-11,26575.99,True,24.3,3.255,0.0,0.0,0.0,0.0,0.0,133.260871,9.131,B,120653,239.21441708741486,-2787.5175370100437,-882.0088856141435,-322.33565596368294,-143.3122654934059,143.46020697451712,29669.898120406084
40574,40574,30,74,2012-05-25,37.88,False,79.49,3.5610000000000004,175.64,0.0,0.0,0.0,2534.54,221.3828029,6.891,C,42988,1424.789445121636,353.28472169364335,-957.3126174174138,-3.4469314682185086,-230.05963944840457,205.97392710926846,2922.4526905792754
4100,4100,27,83,2011-09-02,6595.54,False,71.44,3.879,0.0,0.0,0.0,0.0,0.0,140.196985,7.85,A,204184,82.59833731681829,-362.06720179677427,534.5604933978924,5.920989458033546,-303.8654601671185,164.74482473932952,14134.364034438231
64698,64698,6,81,2010-09-17,13993.63,False,81.78,2.582,0.0,0.0,0.0,0.0,0.0,213.0398643,6.973,A,202505,216.042419660088,1116.0820131571943,327.55321089020777,-195.21067903238463,-260.4792193004794,197.94115994497884,17303.865080064203
57577,57577,22,35,2011-11-11,4500.06,False,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,B,119557,14774.991763975495,16744.341463247816,414.2800226196382,3020.014616840117,6109.864277102521,166.47793226016162,15960.336171668137
36256,36256,27,51,2011-05-06,5.0,False,56.48,4.192,0.0,0.0,0.0,0.0,0.0,138.41312019999998,7.725,A,204184,-210.544431136038,-619.8552389630128,987.6777445854635,-351.994268107243,114.93278368725441,127.5939969800695,1662.965397286609
45709,45709,45,47,2010-12-24,124.0,False,30.59,3.141,0.0,0.0,0.0,0.0,0.0,182.54459,8.724,B,118221,548.815597699861,-1119.5552838602252,801.7761618403857,-1.6070573843283,31.630699067741947,145.39751485892054,-310.4067929633002
53996,53996,19,4,2010-12-03,32091.16,False,36.64,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.067,A,203819,146.96194228448533,-1109.872927362215,-899.0045832371866,-382.6069923610234,391.1379288266671,144.63681692000705,27198.516406230912
10263,10263,12,21,2010-04-02,4766.34,False,59.84,3.0860000000000003,0.0,0.0,0.0,0.0,0.0,126.6034839,14.099,B,112238,-31.721431820351878,-176.96482732660138,-751.2777907731081,-125.32498924367631,150.24135012587544,150.5706856579692,10344.464578684205
68282,68282,22,71,2010-11-19,4263.84,False,48.62,3.03,0.0,0.0,0.0,0.0,0.0,136.77157140000003,8.572000000000001,B,119557,75.69665591011517,-2.274476596483169,-121.47369696905396,157.15403598135276,-98.77960347053387,158.41260610369676,6134.470672495721
44401,44401,34,22,2012-05-18,4772.56,False,64.97,3.62,2328.53,0.0,2.43,1042.41,2111.41,131.0983226,9.575,A,158114,3844.3344674061573,-752.9509146308328,-1051.8282501657943,731.7501531354596,2335.2568023048348,190.48588015724548,11986.814487933018
50157,50157,22,17,2012-09-07,12236.59,True,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.752999999999999,B,119557,8295.609339546942,-2432.4312262253698,-464.63561269597847,3841.5283920858055,4200.051416476281,162.569877526418,19113.087924721716
64606,64606,26,31,2011-09-02,2570.82,False,59.67,3.784,0.0,0.0,0.0,0.0,0.0,136.24409680000002,7.767,A,152513,228.0639332801284,-120.84054707434234,-1321.8708556666547,11.11652976973187,85.63250859087111,142.81169739318545,8040.26835419883
75795,75795,5,12,2011-04-01,2174.23,False,61.5,3.524,0.0,0.0,0.0,0.0,0.0,215.4024406,6.489,B,34875,139.46269391321908,1704.906480246781,-2395.4215006270683,159.9694106535679,280.2172880999192,178.7937672715966,9349.649683735424
17912,17912,5,27,2012-09-14,281.9,False,76.65,3.717,2027.18,4.0,4.55,1354.97,3535.01,223.1734167,5.603,B,34875,5548.2105767033145,737.4660584716182,766.1937134701192,675.6393406963323,2448.458735766041,191.69242668271562,1100.8372051627666
78678,78678,41,5,2011-04-22,28039.06,False,42.86,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,6.934,A,196321,-362.3749110633072,434.11024133527746,94.02750258790144,-182.78908788982,-87.68497840447458,159.48303578149358,11869.14803759312
78154,78154,2,59,2012-10-26,287.25,False,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,A,202307,4409.573854978213,-1639.451085392692,29.307419470232958,1507.1045703469892,4759.067814298174,199.4821743136821,15364.383191459847
53144,53144,4,34,2011-01-07,18752.5,False,39.34,2.98,0.0,0.0,0.0,0.0,0.0,127.1917742,6.51,A,205863,-251.03718917544845,-252.68510445110286,-771.7989685477539,-259.08248673844514,123.08126205002009,156.26145783581484,-3647.57205497818
20307,20307,28,19,2011-12-30,1112.87,True,44.64,3.428,5218.93,49826.06,155.37,1011.54,7761.98,130.07103229999998,12.89,A,206302,8330.978648139571,22034.680284407685,1282.620200421009,534.6062733942163,3345.0504679421038,151.07430550668312,21536.27997889105
25287,25287,4,12,2010-10-15,8728.25,False,62.03,2.732,0.0,0.0,0.0,0.0,0.0,126.3266774,7.127000000000002,A,205863,-109.18810320711829,-853.5108372438658,-509.3328689042974,5.950514857155894,-66.03755412762325,185.2943688118483,10950.838992138488
1403,1403,29,46,2012-06-01,14290.34,False,70.01,3.798,8940.48,0.0,63.86,885.58,2768.33,138.11380649999998,9.14,B,93638,5752.222542813401,768.8041131332657,-409.4064760050276,3057.2549795047585,3851.005342537428,185.2869742396774,10320.576014033823
51080,51080,10,60,2012-06-01,495.0,False,80.06,4.277,11614.41,0.0,172.39,2945.55,1528.02,130.95922579999998,7.3820000000000014,B,126512,11428.955335469549,-3598.1675231683703,257.10258429191344,2382.261346128785,4002.2540967363952,112.37544460393512,-10751.288012542878
68263,68263,5,60,2011-05-06,316.8,False,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489,B,34875,-207.37501119444823,174.87804579231397,-955.199950501286,-331.11934596084507,868.3674964482042,151.50938084581082,507.31163887995535
43511,43511,31,5,2011-08-26,11412.42,False,92.07,3.523,0.0,0.0,0.0,0.0,0.0,215.38689700000003,7.852,A,203750,936.376840340517,539.6266806132793,-187.30057116033896,-212.96916042890254,-135.5358844047396,216.35691945617458,25193.236381991766
68254,68254,34,44,2011-09-02,3177.76,False,78.24,3.533,0.0,0.0,0.0,0.0,0.0,129.3259355,10.640999999999998,A,158114,346.0327675132535,349.91319768173446,-608.9322702430375,214.92129305627967,27.29157282551228,187.35490556089425,15601.425586624691
55071,55071,3,34,2010-09-10,2837.76,True,80.84,2.565,0.0,0.0,0.0,0.0,0.0,214.8065431,7.346,B,37392,164.50914171001796,983.9284702345102,453.1389395322866,-151.78114175802398,-230.49651479046452,197.9217305198684,6361.529756354454
43755,43755,17,29,2011-11-25,4274.83,True,32.81,3.445,310.16,181.17,62095.85,106.24,1292.3,129.8364,6.617000000000001,B,93188,-1789.7554836528534,2755.725649966439,18900.647637229264,-38.34455833005836,1385.1076682811865,154.12018767065612,23498.497461713654
6230,6230,37,14,2011-12-30,1702.42,True,48.26,3.129,373.92,1057.77,1.5,10.08,741.34,218.2302364,7.716,C,39910,1162.9335755991451,524.6290442722236,1822.4118398413325,139.9065532247629,1173.2085648707298,197.3662833098913,4387.192605944121
57902,57902,38,5,2011-11-18,259.84,False,54.2,3.813,27.61,8.22,1.32,0.0,2034.39,129.82683329999998,12.89,C,39690,1745.6206886770856,1547.946679271765,604.9233106392509,-564.6973357355778,271.7509452641375,156.65155419586046,16474.26890310625
48339,48339,40,4,2010-10-29,21633.53,False,47.1,2.938,0.0,0.0,0.0,0.0,0.0,132.8708387,5.287000000000001,A,155083,-28.599035913503947,-236.11886565294003,-456.9198569255237,-110.19705817053728,-40.522025529062375,159.9538515527804,12928.319428615945
27653,27653,41,55,2010-07-09,8318.33,False,60.93,2.7110000000000003,0.0,0.0,0.0,0.0,0.0,189.5231276,7.335,A,196321,-107.05031824309208,1228.4246655273673,81.61886092419293,189.46528437676875,123.15357245146448,190.4753216511802,13654.196036986888
6956,6956,29,9,2011-09-30,6917.97,False,69.78,3.684,0.0,0.0,0.0,0.0,0.0,136.4195,9.863,B,93638,237.9078723682842,-547.0864111985943,-1196.3270658219185,109.25151698168884,24.291193321135548,164.73136605778376,9565.066461839679
72624,72624,23,52,2012-07-13,1985.57,False,69.19,3.5610000000000004,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.1560000000000015,B,114533,5866.893545317756,-942.9327111405668,-678.8940477348085,2047.824360468739,4014.051237438709,184.4273353845821,-1501.9783612450847
29044,29044,23,35,2012-05-11,6086.56,False,52.9,3.947,8839.9,0.0,58.82,1419.42,2237.57,138.0882667,4.125,B,114533,6737.7728811602865,798.9329355601775,-447.3302887956805,1025.0171082461045,3624.7837580853243,160.91950145003773,6293.061260671759
49242,49242,39,96,2011-04-01,23765.46,False,66.57,3.524,0.0,0.0,0.0,0.0,0.0,213.5776701,8.3,A,184109,106.38381753585143,1133.417984120842,-175.96661117853176,-38.69072619850839,35.07397978096583,185.1091893979676,24537.31460822106
15634,15634,34,29,2012-07-27,1647.98,False,77.3,3.3560000000000003,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,A,158114,6227.620703394741,-1520.2949678605341,-626.0695113071115,1788.3525956637293,4307.108472281409,199.36476213901744,20362.473504595233
28173,28173,19,35,2010-04-09,3909.0,False,55.66,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.185,A,203819,140.88499010248282,544.9128223301868,-262.57415945301943,40.43036894558781,-6.531617450104933,158.71184352550932,15483.323744076626
34233,34233,4,9,2011-11-18,31857.2,False,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.82683329999998,5.143,A,205863,5223.615601751809,18014.55493963656,-160.8561935547752,1850.5355272916477,7239.0358875021375,202.36396373201683,33721.64436096493
71982,71982,7,44,2010-03-12,3983.84,False,27.25,2.684,0.0,0.0,0.0,0.0,0.0,189.7372075,9.014,B,70713,-0.7600838997373103,-969.6626925623152,1213.5024412257555,-164.67444183617297,427.8013109812394,155.4813771546959,-2837.788953223615
58772,58772,25,8,2012-06-29,29561.75,False,69.84,3.506,3374.98,537.8,0.0,712.78,1992.95,214.6466757,7.1389999999999985,B,128107,2953.8692593703718,269.98003315308307,118.4070497180562,1463.121024993034,5457.071833874119,198.8285739615473,6889.046315227673
68355,68355,17,59,2011-01-28,591.63,False,22.16,2.96,0.0,0.0,0.0,0.0,0.0,127.58003229999998,6.8660000000000005,B,93188,549.8088900029429,-1259.4972050819365,-41.783429081242794,-400.28363958044656,-329.0415316033432,147.07102231478729,-13353.584929925324
1437,1437,44,8,2011-01-14,5007.68,False,20.6,2.903,0.0,0.0,0.0,0.0,0.0,127.3009355,7.224,C,39910,538.1613983207717,-1404.5977887186993,34.691967872783266,-358.5561136995858,-352.9481537697662,145.86425054429998,-4665.562713383872
48558,48558,23,13,2010-04-23,44030.28,False,46.4,2.895,0.0,0.0,0.0,0.0,0.0,132.0226667,5.435,B,114533,-5.23532511376925,-505.0722685287647,-775.9692577084978,-85.7263143845728,-2.524416036727871,160.4058214352707,28474.215576165043
15266,15266,25,55,2011-12-16,23119.9,False,33.09,3.4130000000000003,4548.64,61.0,602.21,282.11,1932.2,212.0685039,7.0820000000000025,B,128107,2487.714938849213,9197.89884667991,-3268.8231670327104,-870.927335961668,4664.120239957154,156.88185497168385,32615.11075986167
65351,65351,43,31,2010-04-09,32.0,False,64.37,2.77,0.0,0.0,0.0,0.0,0.0,202.6594654,9.593,C,41062,-41.26441708616085,1012.892374660188,364.52226074761046,4.363582775195482,245.7648969006225,176.69485017210704,3103.934808897646
13072,13072,35,13,2011-01-14,27691.9,False,25.7,3.205,0.0,0.0,0.0,0.0,0.0,136.80347700000002,8.549,B,103681,476.8355459974173,-2500.218041464448,-854.0724042343791,-448.63647903759033,-20.54326419665381,149.36327433168174,21371.262237397565
61472,61472,41,91,2012-03-02,55498.46,False,27.39,3.1910000000000003,11028.34,3211.73,21.0,15693.13,1736.73,196.9565303,6.589,A,196321,17096.11548154567,243.78971410918643,936.8767551295416,9648.270968730312,-870.333093348961,177.14722386172662,8172.364166371827
21983,21983,40,23,2012-01-27,6973.53,False,22.91,3.568,388.59,1327.78,126.72,38.29,1619.57,136.95983869999998,4.261,A,155083,1837.8369911455984,4790.292879389946,4673.828049982227,-145.95417637533183,1609.087128132948,142.21697585513192,-4855.06068887646
62146,62146,9,40,2011-02-25,30159.73,False,59.01,3.065,0.0,0.0,0.0,0.0,0.0,217.1095679,6.416,B,125833,45.15707740879907,846.3066723065546,244.82893313215104,-145.29345838867314,-165.93839096758438,151.5702273443429,10660.367558161826
73028,73028,31,27,2010-12-24,4321.24,False,51.29,2.886,0.0,0.0,0.0,0.0,0.0,211.0646599,8.163,A,203750,268.0133828566004,1550.9503344411792,233.0362675544104,284.39502215802133,-144.3858740926289,164.39623415022518,816.5492959481999
9199,9199,25,31,2011-06-24,1222.94,False,70.71,3.804,0.0,0.0,0.0,0.0,0.0,208.2306018,7.287000000000001,B,128107,-131.41021513266244,-261.02467896957705,43.603962308061845,-352.98162535190835,-445.2719652805986,167.4273831893427,5904.086775410973
6131,6131,21,58,2010-07-02,225.0,False,82.29,2.669,0.0,0.0,0.0,0.0,0.0,210.8803726,8.099,B,140167,222.22788884534057,842.7445363861583,491.8248589058976,-124.72680930712728,-146.6787164050952,191.60666318357625,-748.7198140644869
19203,19203,21,27,2010-05-07,1201.5,False,70.87,2.835,0.0,0.0,0.0,0.0,0.0,210.0011018,8.2,B,140167,100.63386325697591,1060.5307827189872,514.7509645906517,-86.47677098588656,46.928366217756775,160.8492530144147,410.82244716684363
14419,14419,30,9,2010-11-19,52.84,False,51.71,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,C,42988,150.158853200232,1606.2957768635354,-193.0907463684361,228.19912077339188,-94.16730460062556,172.61257483645943,7045.00134743514
54960,54960,41,3,2012-03-09,11258.63,False,35.3,3.286,15255.04,285.89,7.74,3203.61,3889.43,196.9631599,6.589,A,196321,7717.8376849928845,9997.262665314032,-240.64672137998315,5077.906572684206,3787.496974924405,168.38927744688317,37429.75013568094
80997,80997,18,5,2010-10-15,20257.84,False,52.02,2.878,0.0,0.0,0.0,0.0,0.0,132.7633548,9.331,B,120653,-196.79098614412715,-22.78650330919561,-238.68346142938802,-206.20319436073737,3.1414052097800313,163.98028946561524,5957.10362473418
21375,21375,6,22,2011-08-12,14364.25,False,90.49,3.638,0.0,0.0,0.0,0.0,0.0,217.1438281,6.925,A,202505,529.8916792264296,-283.81919222978286,257.4289205587346,-216.11140684258226,-137.72879775965407,198.05508257248596,20050.996785089683
29321,29321,3,6,2012-03-30,1938.04,False,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.8329999999999975,B,37392,557.0288879525128,580.5038293194243,-778.7372183331019,126.88747959602199,1525.760437890722,169.53958857777437,2824.2328489603406
15287,15287,25,92,2010-02-05,42270.21,False,21.1,2.784,0.0,0.0,0.0,0.0,0.0,204.2471935,8.187000000000001,B,128107,-223.68873401637163,-838.8252216702065,247.6362113792638,-329.136727033954,524.8800335426065,145.41419932921008,34538.595738196935
4187,4187,21,85,2011-02-18,1360.45,False,59.87,3.045,0.0,0.0,0.0,0.0,0.0,212.90331150000003,8.027999999999999,B,140167,280.94571585725225,743.4345179755956,110.20670425018295,-218.96072409961516,-396.75821393375963,150.97169648123165,5296.097725648653
73018,73018,5,85,2011-03-18,556.8,False,64.31,3.488,0.0,0.0,0.0,0.0,0.0,214.9257339,6.634,B,34875,278.287049277626,566.2164348029874,-1802.7142389535693,-15.746236312056224,125.42532423017587,190.42421437372857,-2088.7969767098984
69919,69919,5,85,2011-03-04,972.49,False,60.35,3.2880000000000003,0.0,0.0,0.0,0.0,0.0,214.3842702,6.634,B,34875,99.61814410655552,-629.9012149934557,24.178435613988427,25.196657899215086,-50.39239532622287,194.4268311671538,8062.825492206363
9213,9213,39,31,2011-03-11,1257.15,False,58.35,3.459,0.0,0.0,0.0,0.0,0.0,212.8611313,8.395,A,184109,-52.73828156313266,476.97121079599884,-2100.4770789103973,210.63127581215198,-22.53983472542427,183.15956889733897,3808.471739604898
52824,52824,13,91,2011-08-26,80455.84,False,81.53,3.57,0.0,0.0,0.0,0.0,0.0,129.2832581,6.877000000000002,A,219622,216.67471206569192,876.7608704753427,-111.7583124471833,191.63505248707298,822.9304522517115,189.53654593532718,63493.01151445005
9777,9777,19,42,2010-07-16,7625.15,False,74.6,2.9330000000000003,0.0,0.0,0.0,0.0,0.0,132.5667742,8.099,A,203819,183.06120858564603,-436.4276997014924,-1033.0704677606582,-67.91482675970929,328.8846990498272,138.9980028155588,26567.629001996975
61068,61068,7,31,2012-02-17,2311.4,False,27.03,3.113,5453.54,4918.31,1.88,1838.98,5303.89,196.9432711,8.256,B,70713,5406.278656089169,4498.561353449868,-429.3844152953466,4366.834296481499,4033.7347312985535,173.45029490052875,12000.028436721059
19077,19077,42,85,2012-02-03,52.11,False,56.85,3.543,1351.16,17.81,15.97,263.92,1415.88,130.3496774,7.545,C,39690,2351.327151931115,-214.57061432943738,8384.502067125011,670.7527708998589,2488.354995451856,196.8901293484042,6410.390589145141
